t+5,t+6,t+7,t+8
0.0,0.0,1.5,0.0
0.0,1.5,0.0,0.0
1.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.5
0.0,0.0,5.5,3.0
0.0,5.5,3.0,0.0
5.5,3.0,0.0,0.0
3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,536.5
0.0,0.0,536.5,0.0
0.0,536.5,0.0,0.0
536.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.84
0.0,0.0,3.84,0.0
0.0,3.84,0.0,0.16
3.84,0.0,0.16,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,752.5
0.0,0.0,752.5,0.0
0.0,752.5,0.0,0.0
752.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2502.0
0.0,0.0,2502.0,202.0
0.0,2502.0,202.0,0.0
2502.0,202.0,0.0,0.0
202.0,0.0,0.0,15.0
0.0,0.0,15.0,0.0
0.0,15.0,0.0,0.0
15.0,0.0,0.0,292.5
0.0,0.0,292.5,2548.0
0.0,292.5,2548.0,0.0
292.5,2548.0,0.0,1189.0
2548.0,0.0,1189.0,0.0
0.0,1189.0,0.0,0.0
1189.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.0
0.0,0.0,21.0,1494.0
0.0,21.0,1494.0,2362.0
21.0,1494.0,2362.0,103.0
1494.0,2362.0,103.0,0.0
2362.0,103.0,0.0,0.0
103.0,0.0,0.0,2981.5
0.0,0.0,2981.5,0.0
0.0,2981.5,0.0,276.5
2981.5,0.0,276.5,0.0
0.0,276.5,0.0,0.0
276.5,0.0,0.0,0.0
0.0,0.0,0.0,1847.0
0.0,0.0,1847.0,91.5
0.0,1847.0,91.5,0.0
1847.0,91.5,0.0,0.0
91.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5
0.0,0.0,0.5,0.0
0.0,0.5,0.0,0.0
0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,376.22
0.0,0.0,376.22,2.0
0.0,376.22,2.0,0.0
376.22,2.0,0.0,0.0
2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,997.72
0.0,0.0,997.72,0.0
0.0,997.72,0.0,800.56
997.72,0.0,800.56,1261.0
0.0,800.56,1261.0,175.0
800.56,1261.0,175.0,0.0
1261.0,175.0,0.0,0.0
175.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,103.5
0.0,0.0,103.5,0.0
0.0,103.5,0.0,0.0
103.5,0.0,0.0,513.0
0.0,0.0,513.0,1083.0
0.0,513.0,1083.0,0.0
513.0,1083.0,0.0,0.0
1083.0,0.0,0.0,1.82
0.0,0.0,1.82,2.18
0.0,1.82,2.18,0.0
1.82,2.18,0.0,0.0
2.18,0.0,0.0,0.0
0.0,0.0,0.0,285.0
0.0,0.0,285.0,228.0
0.0,285.0,228.0,0.0
285.0,228.0,0.0,435.0
228.0,0.0,435.0,0.0
0.0,435.0,0.0,0.0
435.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,5.0,5.0
0.0,5.0,5.0,0.0
5.0,5.0,0.0,0.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,82.0
0.0,1.0,82.0,274.0
1.0,82.0,274.0,49.0
82.0,274.0,49.0,68.5
274.0,49.0,68.5,0.0
49.0,68.5,0.0,0.0
68.5,0.0,0.0,354.0
0.0,0.0,354.0,0.0
0.0,354.0,0.0,0.0
354.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,147.0
0.0,0.0,147.0,17.5
0.0,147.0,17.5,0.0
147.0,17.5,0.0,0.0
17.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,90.0
0.0,0.0,90.0,0.5
0.0,90.0,0.5,0.0
90.0,0.5,0.0,0.0
0.5,0.0,0.0,1333.0
0.0,0.0,1333.0,26.0
0.0,1333.0,26.0,0.0
1333.0,26.0,0.0,1720.0
26.0,0.0,1720.0,0.0
0.0,1720.0,0.0,128.0
1720.0,0.0,128.0,0.0
0.0,128.0,0.0,0.0
128.0,0.0,0.0,0.0
0.0,0.0,0.0,894.0
0.0,0.0,894.0,1792.0
0.0,894.0,1792.0,1398.0
894.0,1792.0,1398.0,1198.0
1792.0,1398.0,1198.0,1541.5
1398.0,1198.0,1541.5,34.0
1198.0,1541.5,34.0,1.0
1541.5,34.0,1.0,0.0
34.0,1.0,0.0,3922.5
1.0,0.0,3922.5,1799.0
0.0,3922.5,1799.0,436.0
3922.5,1799.0,436.0,1720.0
1799.0,436.0,1720.0,2021.0
436.0,1720.0,2021.0,668.5
1720.0,2021.0,668.5,0.0
2021.0,668.5,0.0,0.0
668.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1971.5
0.0,0.0,1971.5,1437.5
0.0,1971.5,1437.5,129.5
1971.5,1437.5,129.5,1153.0
1437.5,129.5,1153.0,2520.0
129.5,1153.0,2520.0,18.0
1153.0,2520.0,18.0,5111.0
2520.0,18.0,5111.0,0.0
18.0,5111.0,0.0,2779.4
5111.0,0.0,2779.4,111.6
0.0,2779.4,111.6,0.0
2779.4,111.6,0.0,0.0
111.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,855.5
0.0,0.0,855.5,1366.0
0.0,855.5,1366.0,954.8
855.5,1366.0,954.8,0.0
1366.0,954.8,0.0,0.0
954.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.5
0.0,0.0,5.5,0.0
0.0,5.5,0.0,0.0
5.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,5.0,0.0
0.0,5.0,0.0,0.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.5
0.0,0.0,4.5,0.0
0.0,4.5,0.0,0.0
4.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.5
0.0,0.0,8.5,0.0
0.0,8.5,0.0,0.0
8.5,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,0.0
0.0,3.0,0.0,0.0
3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,910.0
0.0,0.0,910.0,295.0
0.0,910.0,295.0,1115.1
910.0,295.0,1115.1,357.61
295.0,1115.1,357.61,100.0
1115.1,357.61,100.0,0.0
357.61,100.0,0.0,350.0
100.0,0.0,350.0,0.0
0.0,350.0,0.0,116.0
350.0,0.0,116.0,0.0
0.0,116.0,0.0,0.0
116.0,0.0,0.0,0.0
0.0,0.0,0.0,350.0
0.0,0.0,350.0,0.0
0.0,350.0,0.0,290.0
350.0,0.0,290.0,488.5
0.0,290.0,488.5,0.0
290.0,488.5,0.0,0.0
488.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,49.0
0.0,0.0,49.0,626.6
0.0,49.0,626.6,13.7
49.0,626.6,13.7,0.0
626.6,13.7,0.0,1184.8
13.7,0.0,1184.8,0.0
0.0,1184.8,0.0,189.8
1184.8,0.0,189.8,18.0
0.0,189.8,18.0,258.0
189.8,18.0,258.0,0.0
18.0,258.0,0.0,680.0
258.0,0.0,680.0,24.0
0.0,680.0,24.0,0.0
680.0,24.0,0.0,0.0
24.0,0.0,0.0,594.0
0.0,0.0,594.0,0.0
0.0,594.0,0.0,0.0
594.0,0.0,0.0,0.0
0.0,0.0,0.0,990.0
0.0,0.0,990.0,0.0
0.0,990.0,0.0,0.0
990.0,0.0,0.0,0.0
0.0,0.0,0.0,1656.0
0.0,0.0,1656.0,586.0
0.0,1656.0,586.0,0.0
1656.0,586.0,0.0,23.0
586.0,0.0,23.0,1593.5
0.0,23.0,1593.5,553.79
23.0,1593.5,553.79,0.0
1593.5,553.79,0.0,0.0
553.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,932.0
0.0,0.0,932.0,269.0
0.0,932.0,269.0,1005.5
932.0,269.0,1005.5,0.0
269.0,1005.5,0.0,0.0
1005.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1358.5
0.0,0.0,1358.5,0.0
0.0,1358.5,0.0,1197.5
1358.5,0.0,1197.5,0.0
0.0,1197.5,0.0,0.0
1197.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,0.0
0.0,3.0,0.0,0.0
3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1202.5
0.0,0.0,1202.5,0.0
0.0,1202.5,0.0,1311.0
1202.5,0.0,1311.0,0.0
0.0,1311.0,0.0,0.0
1311.0,0.0,0.0,0.0
0.0,0.0,0.0,1479.0
0.0,0.0,1479.0,0.0
0.0,1479.0,0.0,0.0
1479.0,0.0,0.0,1188.5
0.0,0.0,1188.5,0.0
0.0,1188.5,0.0,0.0
1188.5,0.0,0.0,1189.5
0.0,0.0,1189.5,0.0
0.0,1189.5,0.0,847.0
1189.5,0.0,847.0,603.0
0.0,847.0,603.0,0.0
847.0,603.0,0.0,0.0
603.0,0.0,0.0,1961.5
0.0,0.0,1961.5,0.0
0.0,1961.5,0.0,1201.0
1961.5,0.0,1201.0,993.0
0.0,1201.0,993.0,0.0
1201.0,993.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,50.5
0.0,0.0,50.5,0.0
0.0,50.5,0.0,0.0
50.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,96.0
0.0,0.0,96.0,0.0
0.0,96.0,0.0,0.0
96.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,143.5
0.0,0.0,143.5,0.0
0.0,143.5,0.0,0.0
143.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,49.0
0.0,0.0,49.0,0.0
0.0,49.0,0.0,98.0
49.0,0.0,98.0,49.0
0.0,98.0,49.0,0.0
98.0,49.0,0.0,0.0
49.0,0.0,0.0,0.0
0.0,0.0,0.0,59.5
0.0,0.0,59.5,0.0
0.0,59.5,0.0,0.0
59.5,0.0,0.0,0.0
0.0,0.0,0.0,87.5
0.0,0.0,87.5,0.0
0.0,87.5,0.0,0.0
87.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,24.82
0.0,0.0,24.82,0.0
0.0,24.82,0.0,123.18
24.82,0.0,123.18,0.0
0.0,123.18,0.0,0.0
123.18,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.12
0.0,0.0,9.12,0.0
0.0,9.12,0.0,16.26
9.12,0.0,16.26,0.0
0.0,16.26,0.0,0.0
16.26,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,40.11
0.0,0.0,40.11,0.0
0.0,40.11,0.0,19.63
40.11,0.0,19.63,0.0
0.0,19.63,0.0,181.5
19.63,0.0,181.5,66.88
0.0,181.5,66.88,0.0
181.5,66.88,0.0,0.0
66.88,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,144.0
0.0,0.0,144.0,0.0
0.0,144.0,0.0,0.0
144.0,0.0,0.0,10.5
0.0,0.0,10.5,0.0
0.0,10.5,0.0,0.0
10.5,0.0,0.0,7.6
0.0,0.0,7.6,0.0
0.0,7.6,0.0,53.9
7.6,0.0,53.9,0.0
0.0,53.9,0.0,12.0
53.9,0.0,12.0,0.0
0.0,12.0,0.0,0.0
12.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,13.0
0.0,2.0,13.0,2.0
2.0,13.0,2.0,0.0
13.0,2.0,0.0,1.0
2.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,16.0
0.0,0.0,16.0,47.0
0.0,16.0,47.0,0.0
16.0,47.0,0.0,0.0
47.0,0.0,0.0,209.0
0.0,0.0,209.0,0.0
0.0,209.0,0.0,0.0
209.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,32.0
0.0,0.0,32.0,61.0
0.0,32.0,61.0,1.77
32.0,61.0,1.77,0.0
61.0,1.77,0.0,0.0
1.77,0.0,0.0,0.0
0.0,0.0,0.0,7.0
0.0,0.0,7.0,2.73
0.0,7.0,2.73,188.0
7.0,2.73,188.0,144.0
2.73,188.0,144.0,18.0
188.0,144.0,18.0,17.5
144.0,18.0,17.5,0.0
18.0,17.5,0.0,0.0
17.5,0.0,0.0,47.0
0.0,0.0,47.0,0.0
0.0,47.0,0.0,0.0
47.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,65.6
0.0,0.0,65.6,0.0
0.0,65.6,0.0,0.0
65.6,0.0,0.0,16.0
0.0,0.0,16.0,71.5
0.0,16.0,71.5,0.0
16.0,71.5,0.0,0.0
71.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.4
0.0,0.0,5.4,0.0
0.0,5.4,0.0,0.0
5.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,158.0
0.0,0.0,158.0,0.0
0.0,158.0,0.0,0.0
158.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,67.5
0.0,0.0,67.5,0.0
0.0,67.5,0.0,0.0
67.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,162.0
0.0,0.0,162.0,0.0
0.0,162.0,0.0,10.25
162.0,0.0,10.25,0.75
0.0,10.25,0.75,78.0
10.25,0.75,78.0,0.0
0.75,78.0,0.0,0.0
78.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,72.0
0.0,0.0,72.0,20.0
0.0,72.0,20.0,0.0
72.0,20.0,0.0,0.0
20.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.0
0.0,0.0,7.0,0.0
0.0,7.0,0.0,0.0
7.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,122.0
0.0,0.0,122.0,63.0
0.0,122.0,63.0,0.0
122.0,63.0,0.0,63.0
63.0,0.0,63.0,63.0
0.0,63.0,63.0,0.0
63.0,63.0,0.0,0.0
63.0,0.0,0.0,0.0
0.0,0.0,0.0,85.5
0.0,0.0,85.5,170.0
0.0,85.5,170.0,0.0
85.5,170.0,0.0,0.0
170.0,0.0,0.0,616.1
0.0,0.0,616.1,0.0
0.0,616.1,0.0,0.0
616.1,0.0,0.0,0.0
0.0,0.0,0.0,90.5
0.0,0.0,90.5,212.5
0.0,90.5,212.5,0.0
90.5,212.5,0.0,0.0
212.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.0
0.0,0.0,190.0,0.0
0.0,190.0,0.0,0.0
190.0,0.0,0.0,0.0
0.0,0.0,0.0,161.0
0.0,0.0,161.0,0.0
0.0,161.0,0.0,0.0
161.0,0.0,0.0,400.5
0.0,0.0,400.5,8.0
0.0,400.5,8.0,33.0
400.5,8.0,33.0,0.0
8.0,33.0,0.0,37.5
33.0,0.0,37.5,297.0
0.0,37.5,297.0,0.0
37.5,297.0,0.0,0.0
297.0,0.0,0.0,49.5
0.0,0.0,49.5,0.0
0.0,49.5,0.0,0.0
49.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,275.5
0.0,0.0,275.5,0.0
0.0,275.5,0.0,312.0
275.5,0.0,312.0,0.0
0.0,312.0,0.0,0.0
312.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,438.7
0.0,0.0,438.7,40.0
0.0,438.7,40.0,0.0
438.7,40.0,0.0,0.0
40.0,0.0,0.0,9.8
0.0,0.0,9.8,0.0
0.0,9.8,0.0,78.5
9.8,0.0,78.5,0.0
0.0,78.5,0.0,0.0
78.5,0.0,0.0,74.3
0.0,0.0,74.3,0.0
0.0,74.3,0.0,0.0
74.3,0.0,0.0,0.0
0.0,0.0,0.0,564.6
0.0,0.0,564.6,0.0
0.0,564.6,0.0,0.0
564.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.9
0.0,0.0,1.9,0.0
0.0,1.9,0.0,0.0
1.9,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,17.25
0.0,0.0,17.25,0.0
0.0,17.25,0.0,0.05
17.25,0.0,0.05,0.0
0.0,0.05,0.0,0.0
0.05,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,356.5
0.0,0.0,356.5,0.0
0.0,356.5,0.0,0.0
356.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,45.0
0.0,0.0,45.0,0.0
0.0,45.0,0.0,51.0
45.0,0.0,51.0,0.0
0.0,51.0,0.0,0.0
51.0,0.0,0.0,306.0
0.0,0.0,306.0,50.0
0.0,306.0,50.0,0.0
306.0,50.0,0.0,0.0
50.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,120.0
0.0,0.0,120.0,0.0
0.0,120.0,0.0,0.0
120.0,0.0,0.0,0.0
0.0,0.0,0.0,269.0
0.0,0.0,269.0,95.0
0.0,269.0,95.0,110.0
269.0,95.0,110.0,0.0
95.0,110.0,0.0,215.5
110.0,0.0,215.5,0.0
0.0,215.5,0.0,0.0
215.5,0.0,0.0,0.0
0.0,0.0,0.0,177.0
0.0,0.0,177.0,237.5
0.0,177.0,237.5,0.0
177.0,237.5,0.0,450.0
237.5,0.0,450.0,237.5
0.0,450.0,237.5,0.0
450.0,237.5,0.0,0.0
237.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,214.5
0.0,0.0,214.5,444.0
0.0,214.5,444.0,0.0
214.5,444.0,0.0,47.0
444.0,0.0,47.0,384.0
0.0,47.0,384.0,0.0
47.0,384.0,0.0,0.0
384.0,0.0,0.0,146.5
0.0,0.0,146.5,0.0
0.0,146.5,0.0,0.0
146.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,634.0
0.0,0.0,634.0,0.0
0.0,634.0,0.0,0.0
634.0,0.0,0.0,0.0
0.0,0.0,0.0,294.0
0.0,0.0,294.0,255.0
0.0,294.0,255.0,0.0
294.0,255.0,0.0,502.5
255.0,0.0,502.5,0.0
0.0,502.5,0.0,0.0
502.5,0.0,0.0,0.0
0.0,0.0,0.0,280.0
0.0,0.0,280.0,0.0
0.0,280.0,0.0,0.0
280.0,0.0,0.0,388.0
0.0,0.0,388.0,0.0
0.0,388.0,0.0,0.0
388.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,220.0
0.0,0.0,220.0,0.0
0.0,220.0,0.0,220.0
220.0,0.0,220.0,0.0
0.0,220.0,0.0,0.0
220.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,260.0
0.0,0.0,260.0,0.0
0.0,260.0,0.0,480.0
260.0,0.0,480.0,0.0
0.0,480.0,0.0,0.0
480.0,0.0,0.0,0.0
0.0,0.0,0.0,168.0
0.0,0.0,168.0,380.0
0.0,168.0,380.0,0.0
168.0,380.0,0.0,0.0
380.0,0.0,0.0,0.0
0.0,0.0,0.0,261.0
0.0,0.0,261.0,840.0
0.0,261.0,840.0,0.0
261.0,840.0,0.0,0.0
840.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,944.0
0.0,0.0,944.0,22.0
0.0,944.0,22.0,0.0
0.0,615.0,0.0,0.0
615.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,349.0
0.0,0.0,349.0,0.0
0.0,349.0,0.0,0.0
349.0,0.0,0.0,0.0
0.0,0.0,0.0,38.5
0.0,0.0,38.5,0.0
0.0,38.5,0.0,0.0
38.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,336.5
0.0,0.0,336.5,0.0
0.0,336.5,0.0,0.0
336.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,158.5
0.0,0.0,158.5,0.0
0.0,158.5,0.0,0.0
158.5,0.0,0.0,136.0
0.0,0.0,136.0,0.0
0.0,136.0,0.0,125.5
136.0,0.0,125.5,0.0
0.0,125.5,0.0,0.0
125.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,376.5
0.0,0.0,376.5,0.0
0.0,376.5,0.0,0.0
376.5,0.0,0.0,254.0
0.0,0.0,254.0,0.0
0.0,254.0,0.0,0.0
254.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,496.0
0.0,0.0,496.0,0.0
0.0,496.0,0.0,0.0
496.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,246.0
0.0,0.0,246.0,0.0
0.0,246.0,0.0,0.0
246.0,0.0,0.0,0.0
0.0,0.0,0.0,205.0
0.0,0.0,205.0,0.0
0.0,205.0,0.0,0.0
205.0,0.0,0.0,73.0
0.0,0.0,73.0,0.0
0.0,73.0,0.0,0.0
73.0,0.0,0.0,0.0
0.0,0.0,0.0,480.0
0.0,0.0,480.0,0.0
0.0,480.0,0.0,0.0
480.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,42.0
0.0,0.0,42.0,0.0
